Timestamp(ms),Current(uA)
15.52,20.308
15.53,20.176
15.54,20.264
15.55,20.308
15.56,20.352
15.57,20.264
15.58,20.352
15.59,20.527
15.6,20.396
15.61,20.352
15.62,20.439
15.63,20.352
15.64,20.352
15.65,20.396
15.66,20.396
15.67,20.264
15.68,20.483
15.69,20.483
15.7,20.396
15.71,20.439
15.72,20.308
15.73,20.308
15.74,20.308
15.75,20.176
15.76,20.220
15.77,20.352
15.78,20.483
15.79,20.396
15.8,20.220
15.81,20.396
15.82,20.220
15.83,20.308
15.84,20.527
15.85,20.396
15.86,20.439
15.87,20.703
15.88,20.791
15.89,20.659
15.9,20.527
15.91,20.483
15.92,20.396
15.93,20.352
15.94,20.439
15.95,20.483
15.96,20.220
15.97,20.176
15.98,20.308
15.99,20.439
16,20.264
16.01,20.352
16.02,20.396
16.03,20.483
16.04,20.571
16.05,20.483
16.06,20.396
16.07,20.483
16.08,20.483
16.09,20.659
16.1,20.659
16.11,20.483
16.12,20.483
16.13,20.571
16.14,20.439
16.15,20.352
16.16,20.308
16.17,20.396
16.18,20.439
16.19,20.439
16.2,20.439
16.21,20.396
16.22,20.527
16.23,20.527
16.24,20.483
16.25,20.659
16.26,20.747
16.27,20.835
16.28,20.615
16.29,20.703
16.3,20.747
16.31,20.791
16.32,20.615
16.33,20.703
16.34,20.527
16.35,20.659
16.36,20.527
16.37,20.879
16.38,20.879
16.39,20.659
16.4,20.659
16.41,20.747
16.42,20.835
16.43,20.747
16.44,20.747
16.45,20.835
16.46,20.703
16.47,20.703
16.48,20.659
16.49,20.703
16.5,20.615
16.51,20.615
16.52,20.703
16.53,20.703
16.54,20.747
16.55,20.879
16.56,20.923
16.57,21.055
16.58,21.055
16.59,20.967
16.6,20.747
16.61,20.747
16.62,20.835
16.63,20.659
16.64,20.791
16.65,20.879
16.66,21.142
16.67,20.967
16.68,20.879
16.69,20.835
16.7,20.879
16.71,20.879
16.72,20.703
16.73,20.483
16.74,20.483
16.75,20.483
16.76,20.352
16.77,20.308
16.78,20.439
16.79,20.264
16.8,20.264
16.81,20.352
16.82,20.308
16.83,20.352
16.84,20.615
16.85,20.659
16.86,20.879
16.87,20.879
16.88,20.791
16.89,20.967
16.9,20.835
16.91,20.703
16.92,20.879
16.93,20.703
16.94,20.615
16.95,20.396
16.96,20.483
16.97,20.483
16.98,20.264
16.99,20.352
17,20.264
17.01,20.308
17.02,20.132
17.03,20.439
17.04,20.308
17.05,20.308
17.06,20.439
17.07,20.220
17.08,20.396
17.09,20.176
17.1,20.264
17.11,20.132
17.12,20.352
17.13,20.483
17.14,20.571
17.15,20.483
17.16,20.483
17.17,20.615
17.18,20.571
17.19,20.571
17.2,20.659
17.21,20.396
17.22,20.396
17.23,20.571
17.24,20.615
17.25,20.659
17.26,20.571
17.27,20.396
17.28,20.527
17.29,20.396
17.3,20.308
17.31,20.264
17.32,20.220
17.33,20.264
17.34,20.527
17.35,20.439
17.36,20.132
17.37,20.308
17.38,20.264
17.39,20.220
